portal,published_date,author,headline,url_link,sentiment_label,sentiment_score
The Print,12-09-2024,Vaibhav Budhraja,Collaboration is key for Viksit Bharat. charcha 2024 provided a platform for it,https://theprint.in/opinion/collaboration-is-key-for-viksit-bharat-charcha-2024-provided-a-platform-for-it/2264029/,Positive,0.7789736390113831
The Print,12-09-2024,Shailaja Bajpai,"Rahul Gandhi is now TV’s biggest star. BJP, social media hoisted him up there",https://theprint.in/opinion/rahul-gandhi-is-now-tvs-biggest-star-bjp-social-media-hoisted-him-up-there/2263125/,Positive,0.7305914759635925
The Print,12-09-2024,Vandana Menon,"Humayun, Sher Shah, or Pandavas—who built Purana Qila? 3 historians on story of Delhi forts",https://theprint.in/feature/around-town/humayun-sher-shah-or-pandavas-who-built-purana-qila-3-historians-on-story-of-delhi-forts/2263873/,Neutral,0.9837221503257751
The Print,12-09-2024,ThePrint Team,"Sitaram Yechury was a raging pragmatist. He will be missed by both, comrades and adversaries",https://theprint.in/50-word-edit/teaching-engineering-in-regional-languages-isnt-a-reform-india-needs-its-unraveling/2263865/,Positive,0.8968108296394348
The Print,12-09-2024,Prabhakar Tamilarasu,"Sought-after local haunt since British Raj, how Chennai’s Guindy Race Course ran into trouble",https://theprint.in/statedraft/sought-after-local-haunt-since-british-raj-how-chennais-guindy-race-course-ran-into-trouble/2263405/,Negative,0.8062690496444702
The Print,12-09-2024,Keshav Padmanabhan,"‘Waiting for our good friend Modi,’ Putin tells NSA Doval, proposes bilateral meet with PM at Kazan",https://theprint.in/diplomacy/waiting-for-our-good-friend-modi-putin-tells-nsa-doval-proposes-bilateral-meet-with-pm-at-kazan/2264871/,Positive,0.5467366576194763
The Print,12-09-2024,Shubhangi Misra,"Diljit Dosanjh’s tickets are hotter than chole bhature, tatkal bookings. The craze is real",https://theprint.in/opinion/pov/diljit-dosanjhs-tickets-are-hotter-than-chole-bhature-tatkal-bookings-the-craze-is-real/2264397/,Negative,0.5917486548423767
The Print,12-09-2024,Vandana Menon,Global media does a vibe check on Rahul Gandhi and his US trip & the tea shops of India,https://theprint.in/global-pulse/global-media-does-a-vibe-check-on-rahul-gandhi-and-his-us-trip-the-tea-shops-of-india/2264370/,Neutral,0.9710747599601746
The Print,12-09-2024,ThePrint Team,"UNICEF delivers 215,000 mpox vaccines to Congo",https://theprint.in/india/unicef-delivers-215000-mpox-vaccines-to-congo/2265119/,Neutral,0.769280731678009
The Print,12-09-2024,Prasad Nichenametla,Andhra’s anti-narcotics task force a work in progress. How CM Naidu plans to curb the ‘ganja’ menace,https://theprint.in/india/andhras-anti-narcotics-task-force-a-work-in-progress-how-cm-naidu-plans-to-curb-the-ganja-menace/2264488/,Neutral,0.8039886951446533
The Print,12-09-2024,Fareeha Iftikhar,"Research funds exempt from GST, finance ministry not to pursue notices issued to IIT-D, Anna University",https://theprint.in/india/education/research-funds-exempt-from-gst-finance-ministry-not-to-pursue-notices-issued-to-iit-d-anna-university/2264766/,Neutral,0.9026474952697754
The Print,12-09-2024,ThePrint Team,CPI(M) leader Sitaram Yechury dies of acute respiratory tract infection at 72,https://theprint.in/india/cpim-leader-sitaram-yechury-dies-of-acute-respiratory-tract-infection-at-72/2264513/,Neutral,0.5505708456039429
The Print,12-09-2024,Mayank Kumar,ED raids 4 locations linked to tainted Bihar IAS officer. ‘Batchmate sought help to sort govt matters’,https://theprint.in/india/ed-raids-4-locations-linked-to-tainted-bihar-ias-officer-batchmate-sought-help-to-sort-govt-matters/2264332/,Neutral,0.7846607565879822
The Print,12-09-2024,Heena Fatima,How deleted WhatsApp messages on Ganesh Chaturthi led to a Muslim school principal’s arrest in Kota,https://theprint.in/india/how-deleted-whatsapp-messages-on-ganesh-chaturthi-led-to-a-muslim-school-principals-arrest-in-kota/2262755/,Neutral,0.5263015031814575
The Print,12-09-2024,Yuthika Bhargava,"Centre’s electric mobility push: 2 schemes with Rs 14,335 cr outlay approved to boost EV adoption",https://theprint.in/india/governance/centres-electric-mobility-push-2-schemes-with-rs-14335-cr-outlay-approved-to-boost-ev-adoption/2264055/,Positive,0.7931481003761292
The Print,12-09-2024,Risha Chitlangia,"Centre announces Rs 70,125 cr scheme to extend road network, connect 25,000 remote villages",https://theprint.in/india/governance/centre-announces-rs-70125-cr-scheme-to-extend-road-network-connect-25000-remote-villages/2263872/,Neutral,0.6119161248207092
The Print,12-09-2024,ThePrint Team,"Modi govt’s ‘generosity’ towards Azad, bungalows for Yadav family and new roles for Gauba, Kant",https://theprint.in/pre-truth/modi-govts-generosity-towards-azad-bungalows-for-yadav-family-and-new-roles-for-gauba-kant/2264388/,Neutral,0.9744900465011596
The Print,12-09-2024,ThePrint Team,New book explores popularity of Hindutva ideology among Indian diaspora,https://theprint.in/softcover/new-book-explores-popularity-of-hindutva-ideology-among-indian-diaspora/2260963/,Positive,0.5639021992683411
The Print,12-09-2024,Reuters,Ian McKellen would like to finish what he started with Falstaff part,https://theprint.in/entertainment/ian-mckellen-would-like-to-finish-what-he-started-with-falstaff-part/2265313/,Neutral,0.9055073857307434
The Print,12-09-2024,Reuters,"Apple back taxes hand Ireland infrastructure opportunities, PM Harris says",https://theprint.in/tech/apple-back-taxes-hand-ireland-infrastructure-opportunities-pm-harris-says/2264473/,Positive,0.62840336561203
Sabrangindia,12-09-2024,Sabrangindia,CPI-M Polit Bureau and AIKS dip the Red Flag in memory of Comrade Sitaram Yechury,https://sabrangindia.in/cpi-m-polit-bureau-and-aiks-dip-the-red-flag-in-memory-of-comrade-sitaram-yechury/,Neutral,0.976629674434662
Sabrangindia,12-09-2024,Sabrangindia,"Bengali-speaking Muslims of Santhal Pargana are Indians, not Bangladeshi infiltrators: Citizens",https://sabrangindia.in/bengali-speaking-muslims-of-santhal-pargana-are-indians-not-bangladeshi-infiltrators-citizens/,Neutral,0.7214581966400146
Sabrangindia,12-09-2024,Sabrangindia,"Murder of Gauri Lankesh a hate crime against humanity, condemn release on bail of 8 accused: ALIFA Open letter",https://sabrangindia.in/murder-of-gauri-lankesh-a-hate-crime-against-humanity-condemn-release-on-bail-of-8-accused-alifa-open-letter/,Negative,0.930693745613098
Sabrangindia,12-09-2024,Ram Puniyani,Seeking caste census? Sharp rise in move to portray caste as Hindu protective shield,https://sabrangindia.in/seeking-caste-census-sharp-rise-in-move-to-portray-caste-as-hindu-protective-shield/,Negative,0.6065404415130615
Maktoobmedia,12-09-2024,Maktoob Staff,Kashmir polls: GPS-monitored ex Jamaat-e-Islami leader files nomination for Bandipora seat,https://maktoobmedia.com/india/kashmir-polls-gps-monitored-ex-jamaat-e-islami-leader-files-nomination-for-bandipora-seat/,Neutral,0.9791535139083862
Maktoobmedia,12-09-2024,Maktoob Staff,British South Asian groups call for dropping charges against Palestinian protester Marieha Hussain over satirical placard,https://maktoobmedia.com/world/british-south-asian-groups-call-for-dropping-charges-against-palestinian-protester-marieha-hussain-over-satirical-placard/,Neutral,0.5634549260139465
Maktoobmedia,12-09-2024,Mahibul Hoque,"Shots fired during eviction in Assam’s Sonapur, locals say two dead, scores injured",https://maktoobmedia.com/features/shots-fired-during-eviction-in-assams-sonapur-locals-say-two-dead-scores-injured/,Negative,0.965760052204132
Maktoobmedia,12-09-2024,Maktoob Staff,CPI(M) general secretary Sitaram Yechury dies at 72,https://maktoobmedia.com/india/cpim-general-secretary-sitaram-yechury-dies-at-72/,Neutral,0.7265365123748779
Maktoobmedia,12-09-2024,Maktoob Staff,"She lost nine family members in Wayanad landslide; Fiancé, her ray of hope, killed in road accident",https://maktoobmedia.com/india/she-lost-nine-family-members-in-wayanad-landslide-fiance-her-ray-of-hope-killed-in-road-accident/,Negative,0.9419577717781068
Maktoobmedia,12-09-2024,Maktoob Staff,Gaza genocide: Six UN staff among 18 killed in school attack,https://maktoobmedia.com/gaza-genocide/gaza-genocide-six-un-staff-among-18-killed-in-school-attack/,Negative,0.966791033744812
The News Minute,12-09-2024,Haritha John,"Denied safe abortion practices, migrant women in Kerala are self-administering pills",https://www.thenewsminute.com/kerala/denied-safe-abortion-practices-migrant-women-in-kerala-are-self-administering-pills,Negative,0.756130039691925
The News Minute,12-09-2024,TNM Staff,"Sitaram Yechury, CPI(M) general secretary, passes away",https://www.thenewsminute.com/news/sitaram-yechury-cpim-general-secretary-passes-away,Neutral,0.953198492527008
The News Minute,12-09-2024,Cris,"Actors, producers and directors part of Malayalam cinema power group: Sandra Thomas",https://www.thenewsminute.com/kerala/actors-producers-and-directors-part-of-malayalam-cinema-power-group-sandra-thomas,Neutral,0.9320934414863586
The Week,12-09-2024,Niladry Sarkar,From doctors’ meeting snub to Mamata’s resignation offer: How high drama unfolded at Nabanna,https://www.theweek.in,Negative,0.8340506553649902
The Week,12-09-2024,Soni Mishra,Sitaram Yechury: A staunch Leftist and pragmatic politician,https://www.theweek.in/news/india/2024/09/12/sitaram-yechury-a-staunch-leftist-and-pragmatic-politician.html,Neutral,0.6224971413612366
The Week,12-09-2024,Web Desk,Putin awaits bilaterals with Modi on sidelines of BRICS summit,https://www.theweek.in/news/world/2024/09/12/putin-awaits-bilaterals-with-modi-on-sidelines-of-brics-summit.html,Neutral,0.953734815120697
The Week,12-09-2024,Tariq Bhat,"J&K polls: Engineer Rashid to support INDIA bloc if they vow to restore Article 370, demands resolution in Parliament",https://www.theweek.in/news/india/2024/09/12/jandk-polls-engineer-rashid-says-he-will-support-india-bloc-if-a-resolution-is-raised-in-parliament-for-restoring-article-370.html,Neutral,0.7510841488838196
The Week,12-09-2024,Web desk,CPI(M) veteran Sitaram Yechury passes away at 72 after prolonged illness,https://www.theweek.in/news/india/2024/09/12/veteran-cpim-leader-sitaram-yechury-passes-away.html,Neutral,0.9085497260093688
The Week,12-09-2024,Web Desk,"Governor calls Mamata Banerjee ‘Lady Macbeth’, says he will socially boycott her",https://www.theweek.in/news/india/2024/09/12/governor-calls-mamata-banerjee-lady-macbeth-says-he-will-socially-boycott-the-chief-minister.html,Negative,0.7661666870117188
The Week,12-09-2024,Web Desk,Watch | Polaris Dawn mission: Tech billionaire Jared Isaacman becomes first civilian to walk in space,https://www.theweek.in/news/sci-tech/2024/09/12/watch-polaris-dawn-mission-tech-billionaire-jared-isaacman-becomes-first-civilian-to-walk-in-space.html,Neutral,0.7435526847839355
The Week,12-09-2024,Web Desk,Kolkata rape-murder: Why CBI is questioning Trinamool MLA Sudipto Roy,https://www.theweek.in/news/india/2024/09/12/kolkata-rape-murder-why-cbi-is-questioning-trinamool-mla-sudipto-roy.html,Negative,0.7566854953765869
The Week,12-09-2024,Web Desk,"‘I am ready to quit’, says Mamata Banerjee as standoff continues with protesting doctors",https://www.theweek.in/news/india/2024/09/12/i-am-ready-to-quit-says-mamata-as-standoff-continues-with-protesting-doctors.html,Neutral,0.6076843738555908
The Week,12-09-2024,Web Desk,Involvement in criminal case no ground for demolition of property: SC,https://www.theweek.in/news/india/2024/09/12/involvement-in-criminal-case-no-ground-for-demolition-of-property-sc.html,Neutral,0.7006813883781433
The Week,12-09-2024,Web Desk,"Sitaram Yechury: 'Protector of the Idea of India', says Rahul Gandhi; 'leading light of Left', jots PM Modi",https://www.theweek.in/news/india/2024/09/12/sitaram-yechury-protector-of-the-idea-of-india-says-rahul-gandhi-leading-light-of-left-jots-pm-modi.html,Positive,0.6843986511230469
The Week,12-09-2024,Web Desk,"Aviation industry majors, start-ups to showcase a wide range of products, tech at defence expo 'IDAX-24'",https://www.theweek.in/news/defence/2024/09/12/aviation-industry-majors-start-ups-to-showcase-a-wide-range-of-products-tech-at-defence-expo-idax-24.html,Neutral,0.5810054540634155
The Week,12-09-2024,Web Desk,Is Brazil planning to buy India's light combat aircraft Tejas?,https://www.theweek.in/news/defence/2024/09/12/is-brazil-planning-to-acquire-indias-light-combat-aircraft-tejas.html,Neutral,0.9790791273117064
The Week,12-09-2024,Web Desk,US election 2024: Ex-Republican prez George W. Bush’s attorney general extends support to Harris,https://www.theweek.in/news/world/2024/09/12/us-election-2024-ex-republican-prez-george-w-bushs-attorney-general-extends-support-to-harris.html,Neutral,0.6936892867088318
The Week,12-09-2024,Sachin Jose,"Sensex breaches 83,000 mark, Nifty nears 25,500 level; here's why",https://www.theweek.in/news/biz-tech/2024/09/12/sensex-breaches-83000-mark-nifty-nears-25500-level-heres-why.html,Neutral,0.8679893016815186
The Week,12-09-2024,Nachiket Kelkar,Kirana stores survived the supermarket boom but quick commerce could force 20-25% to shut: Report,https://www.theweek.in/news/biz-tech/2024/09/12/kirana-stores-survived-the-supermarket-boom-but-quick-commerce-could-force-20-25-to-shut-report.html,Neutral,0.7155097126960754
The Week,12-09-2024,PTI,Cong faces rebellion in Haryana  some aspirants denied tickets enter poll fray as independents,https://www.theweek.in/wire-updates/national/2024/09/12/des69-hr-cong-ld-resentment.html,Negative,0.9288482666015624
The Week,12-09-2024,PTI,AP CM Naidu  Pawan Kalyan  leaders condole Yechury's death,https://www.theweek.in/wire-updates/national/2024/09/12/mds34-ap-yechury-ld-cm.html,Neutral,0.85765141248703
The Week,12-09-2024,PTI,J-K polls  BJP's Devender Rana files nomination from Nagrota seat,https://www.theweek.in/wire-updates/national/2024/09/12/des71-jk-nomination-rana.html,Neutral,0.9716089367866516
The Week,12-09-2024,PTI,After UPSC  Centre allows SSC to perform Aadhaar-based authentication for candidates' verifications,https://www.theweek.in/wire-updates/national/2024/09/12/del130-ssc-aadhaar-verification.html,Neutral,0.9579150676727296
The Week,12-09-2024,PTI,Health coverage for all aged 70 years and above under AB PM-JAY to become operational soon  Sources,https://www.theweek.in/wire-updates/national/2024/09/12/del128-health-ayushman-bharat-elderly.html,Neutral,0.9172649383544922
The Week,12-09-2024,PTI,Jaishankar meets WHO chief  discusses India's role in global health initiatives,https://www.theweek.in/wire-updates/international/2024/09/12/fgn63-switzerland-jaishankar-meetings.html,Neutral,0.8420420289039612
The Week,12-09-2024,PTI,Ukraine says Russia has started counteroffensive in Kursk border region,https://www.theweek.in/wire-updates/international/2024/09/12/fgn62-russia-ukraine-ld-war.html,Neutral,0.9832251071929932
The Week,12-09-2024,PTI,Pakistani court upholds death sentences for 14 members of Chhotu Gang,https://www.theweek.in/wire-updates/international/2024/09/12/fes38-pak-court-gang.html,Negative,0.7723547220230103
The Week,12-09-2024,PTI,Imran Khan urges party members to prepare for nationwide street movement,https://www.theweek.in/wire-updates/international/2024/09/12/fgn60-pak-imran-party.html,Neutral,0.962727963924408
